rc_study_id,BioProject,organism,Run,complete
PRJNA756018,PRJNA756018,Homo sapiens,SRR15513214,TRUE
PRJNA756018,PRJNA756018,Homo sapiens,SRR15513215,TRUE
PRJNA756018,PRJNA756018,Homo sapiens,SRR15513216,TRUE
PRJNA756018,PRJNA756018,Homo sapiens,SRR15513217,TRUE
PRJNA756018,PRJNA756018,Homo sapiens,SRR15513218,TRUE
PRJNA756018,PRJNA756018,Homo sapiens,SRR15513219,TRUE
PRJNA756018,PRJNA756018,Homo sapiens,SRR15513220,TRUE
PRJNA756018,PRJNA756018,Homo sapiens,SRR15513221,TRUE
PRJNA756018,PRJNA756018,Homo sapiens,SRR15513222,TRUE
PRJNA756018,PRJNA756018,Homo sapiens,SRR15513223,TRUE
PRJNA756018,PRJNA756018,Homo sapiens,SRR15513224,TRUE
PRJNA756018,PRJNA756018,Homo sapiens,SRR15513225,TRUE
PRJNA756018,PRJNA756018,Homo sapiens,SRR15513226,TRUE
PRJNA757962,PRJNA757962,Mus musculus,SRR15618737,TRUE
PRJNA757962,PRJNA757962,Mus musculus,SRR15618738,TRUE
PRJNA757962,PRJNA757962,Mus musculus,SRR15618741,TRUE
PRJNA757962,PRJNA757962,Mus musculus,SRR15618742,TRUE
PRJNA760922,PRJNA760922,Mus musculus,SRR15724816,TRUE
PRJNA760922,PRJNA760922,Mus musculus,SRR15724817,TRUE
PRJNA760922,PRJNA760922,Mus musculus,SRR15724818,TRUE
PRJNA760922,PRJNA760922,Mus musculus,SRR15724819,TRUE
PRJNA760922,PRJNA760922,Mus musculus,SRR15724820,TRUE
PRJNA760922,PRJNA760922,Mus musculus,SRR15724821,TRUE
PRJNA760922,PRJNA760922,Mus musculus,SRR15724828,TRUE
PRJNA760922,PRJNA760922,Mus musculus,SRR15724829,TRUE
PRJNA760922,PRJNA760922,Mus musculus,SRR15724830,TRUE
PRJNA760922,PRJNA760922,Mus musculus,SRR15724831,TRUE
PRJNA760922,PRJNA760922,Mus musculus,SRR15724832,TRUE
PRJNA760922,PRJNA760922,Mus musculus,SRR15724833,TRUE
PRJNA760922,PRJNA760922,Mus musculus,SRR15724840,TRUE
PRJNA760922,PRJNA760922,Mus musculus,SRR15724841,TRUE
PRJNA760922,PRJNA760922,Mus musculus,SRR15724842,TRUE
PRJNA760922,PRJNA760922,Mus musculus,SRR15724843,TRUE
PRJNA760922,PRJNA760922,Mus musculus,SRR15724844,TRUE
PRJNA760922,PRJNA760922,Mus musculus,SRR15724845,TRUE
PRJNA760922,PRJNA760922,Mus musculus,SRR15724852,TRUE
PRJNA760922,PRJNA760922,Mus musculus,SRR15724853,TRUE
PRJNA760922,PRJNA760922,Mus musculus,SRR15724854,TRUE
PRJNA760922,PRJNA760922,Mus musculus,SRR15724855,TRUE
PRJNA760922,PRJNA760922,Mus musculus,SRR15724856,TRUE
PRJNA760922,PRJNA760922,Mus musculus,SRR15724857,TRUE
PRJNA760922,PRJNA760922,Mus musculus,SRR15724864,TRUE
PRJNA760922,PRJNA760922,Mus musculus,SRR15724865,TRUE
PRJNA760922,PRJNA760922,Mus musculus,SRR15724866,TRUE
PRJNA760922,PRJNA760922,Mus musculus,SRR15724867,TRUE
PRJNA760922,PRJNA760922,Mus musculus,SRR15724868,TRUE
PRJNA760922,PRJNA760922,Mus musculus,SRR15724869,TRUE
PRJNA760922,PRJNA760922,Mus musculus,SRR15724876,TRUE
PRJNA760922,PRJNA760922,Mus musculus,SRR15724877,TRUE
PRJNA760922,PRJNA760922,Mus musculus,SRR15724878,TRUE
PRJNA760922,PRJNA760922,Mus musculus,SRR15724879,TRUE
PRJNA760922,PRJNA760922,Mus musculus,SRR15724880,TRUE
PRJNA760922,PRJNA760922,Mus musculus,SRR15724881,TRUE
PRJNA760922,PRJNA760922,Mus musculus,SRR15724888,TRUE
PRJNA760922,PRJNA760922,Mus musculus,SRR15724889,TRUE
PRJNA760922,PRJNA760922,Mus musculus,SRR15724890,TRUE
PRJNA760922,PRJNA760922,Mus musculus,SRR15724891,TRUE
PRJNA760922,PRJNA760922,Mus musculus,SRR15724892,TRUE
PRJNA760922,PRJNA760922,Mus musculus,SRR15724893,TRUE
PRJNA760922,PRJNA760922,Mus musculus,SRR15724900,TRUE
PRJNA760922,PRJNA760922,Mus musculus,SRR15724901,TRUE
PRJNA760922,PRJNA760922,Mus musculus,SRR15724902,TRUE
PRJNA760922,PRJNA760922,Mus musculus,SRR15724903,TRUE
PRJNA760922,PRJNA760922,Mus musculus,SRR15724904,TRUE
PRJNA760922,PRJNA760922,Mus musculus,SRR15724905,TRUE
PRJNA763584,PRJNA763584,Caenorhabditis elegans,SRR15906252,TRUE
PRJNA763584,PRJNA763584,Caenorhabditis elegans,SRR15906253,TRUE
PRJNA763584,PRJNA763584,Caenorhabditis elegans,SRR15906254,TRUE
PRJNA763584,PRJNA763584,Caenorhabditis elegans,SRR15906255,TRUE
PRJNA763584,PRJNA763584,Caenorhabditis elegans,SRR15906256,TRUE
PRJNA763584,PRJNA763584,Caenorhabditis elegans,SRR15906257,TRUE
PRJNA763584,PRJNA763584,Caenorhabditis elegans,SRR15906258,TRUE
PRJNA763584,PRJNA763584,Caenorhabditis elegans,SRR15906259,TRUE
PRJNA763584,PRJNA763584,Caenorhabditis elegans,SRR15906260,TRUE
PRJNA763584,PRJNA763584,Caenorhabditis elegans,SRR15906261,TRUE
PRJNA763584,PRJNA763584,Caenorhabditis elegans,SRR15906272,TRUE
PRJNA763584,PRJNA763584,Caenorhabditis elegans,SRR15906273,TRUE
PRJNA763584,PRJNA763584,Caenorhabditis elegans,SRR15906274,TRUE
PRJNA763584,PRJNA763584,Caenorhabditis elegans,SRR15906275,TRUE
PRJNA763584,PRJNA763584,Caenorhabditis elegans,SRR15906276,TRUE
PRJNA763584,PRJNA763584,Caenorhabditis elegans,SRR15906277,TRUE
PRJNA763584,PRJNA763584,Caenorhabditis elegans,SRR15906278,TRUE
PRJNA763584,PRJNA763584,Caenorhabditis elegans,SRR15906279,TRUE
PRJNA763584,PRJNA763584,Caenorhabditis elegans,SRR15906280,TRUE
PRJNA763584,PRJNA763584,Caenorhabditis elegans,SRR15906281,TRUE
PRJNA763584,PRJNA763584,Caenorhabditis elegans,SRR15906292,TRUE
PRJNA763584,PRJNA763584,Caenorhabditis elegans,SRR15906293,TRUE
PRJNA763584,PRJNA763584,Caenorhabditis elegans,SRR15906294,TRUE
PRJNA763584,PRJNA763584,Caenorhabditis elegans,SRR15906295,TRUE
PRJNA763584,PRJNA763584,Caenorhabditis elegans,SRR15906296,TRUE
PRJNA763584,PRJNA763584,Caenorhabditis elegans,SRR15906297,TRUE
PRJNA763584,PRJNA763584,Caenorhabditis elegans,SRR15906298,TRUE
PRJNA763584,PRJNA763584,Caenorhabditis elegans,SRR15906299,TRUE
PRJNA763584,PRJNA763584,Caenorhabditis elegans,SRR15906300,TRUE
PRJNA763584,PRJNA763584,Caenorhabditis elegans,SRR15906301,TRUE
PRJNA764085,PRJNA764085,Escherichia coli,SRR15929424,TRUE
PRJNA764085,PRJNA764085,Escherichia coli,SRR15929425,TRUE
PRJNA764085,PRJNA764085,Escherichia coli,SRR15929426,TRUE
PRJNA764085,PRJNA764085,Escherichia coli,SRR15929427,TRUE
PRJNA768456,PRJNA768456,Saccharomyces cerevisiae,SRR16200884,TRUE
PRJNA768456,PRJNA768456,Saccharomyces cerevisiae,SRR16200885,TRUE
PRJNA768456,PRJNA768456,Saccharomyces cerevisiae,SRR16200886,TRUE
PRJNA768456,PRJNA768456,Saccharomyces cerevisiae,SRR16200887,TRUE
PRJNA768456,PRJNA768456,Saccharomyces cerevisiae,SRR16200888,TRUE
PRJNA768456,PRJNA768456,Saccharomyces cerevisiae,SRR16200889,TRUE
PRJNA768456,PRJNA768456,Saccharomyces cerevisiae,SRR16200890,TRUE
PRJNA768456,PRJNA768456,Saccharomyces cerevisiae,SRR16200891,TRUE
PRJNA768456,PRJNA768456,Saccharomyces cerevisiae,SRR16200892,TRUE
PRJNA768456,PRJNA768456,Saccharomyces cerevisiae,SRR16200893,TRUE
PRJNA768456,PRJNA768456,Saccharomyces cerevisiae,SRR16200894,TRUE
PRJNA768456,PRJNA768456,Saccharomyces cerevisiae,SRR16200895,TRUE
PRJNA769126,PRJNA769126,Saccharomyces cerevisiae,SRR16220046,TRUE
PRJNA769126,PRJNA769126,Saccharomyces cerevisiae,SRR16220044,TRUE
PRJNA769126,PRJNA769126,Saccharomyces cerevisiae,SRR16220086,TRUE
PRJNA769126,PRJNA769126,Saccharomyces cerevisiae,SRR16220085,TRUE
PRJNA769126,PRJNA769126,Saccharomyces cerevisiae,SRR16220084,TRUE
PRJNA769126,PRJNA769126,Saccharomyces cerevisiae,SRR16220083,TRUE
PRJNA769126,PRJNA769126,Saccharomyces cerevisiae,SRR16220082,TRUE
PRJNA769126,PRJNA769126,Saccharomyces cerevisiae,SRR16220081,TRUE
PRJNA769126,PRJNA769126,Saccharomyces cerevisiae,SRR16220080,TRUE
PRJNA769126,PRJNA769126,Saccharomyces cerevisiae,SRR16220079,TRUE
PRJNA769126,PRJNA769126,Saccharomyces cerevisiae,SRR16220078,TRUE
PRJNA769126,PRJNA769126,Saccharomyces cerevisiae,SRR16220077,TRUE
PRJNA769126,PRJNA769126,Saccharomyces cerevisiae,SRR16220076,TRUE
PRJNA769126,PRJNA769126,Saccharomyces cerevisiae,SRR16220075,TRUE
PRJNA769126,PRJNA769126,Saccharomyces cerevisiae,SRR16220074,TRUE
PRJNA769126,PRJNA769126,Saccharomyces cerevisiae,SRR16220073,TRUE
PRJNA770650,PRJNA770650,Homo sapiens,SRR16299883,TRUE
PRJNA770650,PRJNA770650,Homo sapiens,SRR16299884,TRUE
PRJNA770650,PRJNA770650,Homo sapiens,SRR16299885,TRUE
PRJNA770650,PRJNA770650,Homo sapiens,SRR16299886,TRUE
PRJNA770650,PRJNA770650,Homo sapiens,SRR16299887,TRUE
PRJNA770650,PRJNA770650,Homo sapiens,SRR16299888,TRUE
PRJNA770650,PRJNA770650,Homo sapiens,SRR16299889,TRUE
PRJNA770650,PRJNA770650,Homo sapiens,SRR16299890,TRUE
PRJNA770650,PRJNA770650,Homo sapiens,SRR16299891,TRUE
PRJNA770675,PRJNA770675,Escherichia coli,SRR16301571,TRUE
PRJNA770675,PRJNA770675,Escherichia coli,SRR16301572,TRUE
PRJNA770675,PRJNA770675,Escherichia coli,SRR16301570,TRUE
PRJNA776169,PRJNA776169,Saccharomyces cerevisiae,SRR16633390,TRUE
PRJNA776169,PRJNA776169,Saccharomyces cerevisiae,SRR16633391,TRUE
PRJNA776169,PRJNA776169,Saccharomyces cerevisiae,SRR16633392,TRUE
PRJNA776169,PRJNA776169,Saccharomyces cerevisiae,SRR16633393,TRUE
PRJNA776169,PRJNA776169,Saccharomyces cerevisiae,SRR16633394,TRUE
PRJNA776169,PRJNA776169,Saccharomyces cerevisiae,SRR16633395,TRUE
PRJNA776169,PRJNA776169,Saccharomyces cerevisiae,SRR16633396,TRUE
PRJNA776169,PRJNA776169,Saccharomyces cerevisiae,SRR16633397,TRUE
PRJNA776169,PRJNA776169,Saccharomyces cerevisiae,SRR16633398,TRUE
PRJNA776169,PRJNA776169,Saccharomyces cerevisiae,SRR16633399,TRUE
PRJNA776169,PRJNA776169,Saccharomyces cerevisiae,SRR16633400,TRUE
PRJNA776169,PRJNA776169,Saccharomyces cerevisiae,SRR16633401,TRUE
PRJNA776169,PRJNA776169,Saccharomyces cerevisiae,SRR16633402,TRUE
PRJNA776169,PRJNA776169,Saccharomyces cerevisiae,SRR16633403,TRUE
PRJNA776169,PRJNA776169,Saccharomyces cerevisiae,SRR16633404,TRUE
PRJNA776169,PRJNA776169,Saccharomyces cerevisiae,SRR16633405,TRUE
PRJNA776169,PRJNA776169,Saccharomyces cerevisiae,SRR16633406,TRUE
PRJNA776169,PRJNA776169,Saccharomyces cerevisiae,SRR16633407,TRUE
PRJNA776169,PRJNA776169,Saccharomyces cerevisiae,SRR16633408,TRUE
PRJNA776169,PRJNA776169,Saccharomyces cerevisiae,SRR16633409,TRUE
PRJNA776169,PRJNA776169,Saccharomyces cerevisiae,SRR16633410,TRUE
PRJNA776169,PRJNA776169,Saccharomyces cerevisiae,SRR16633411,TRUE
PRJNA776169,PRJNA776169,Saccharomyces cerevisiae,SRR16633412,TRUE
PRJNA776169,PRJNA776169,Saccharomyces cerevisiae,SRR16633413,TRUE
PRJNA776169,PRJNA776169,Saccharomyces cerevisiae,SRR16633414,TRUE
PRJNA776169,PRJNA776169,Saccharomyces cerevisiae,SRR16633415,TRUE
PRJNA776169,PRJNA776169,Saccharomyces cerevisiae,SRR16633416,TRUE
PRJNA776169,PRJNA776169,Saccharomyces cerevisiae,SRR16633417,TRUE
PRJNA776169,PRJNA776169,Saccharomyces cerevisiae,SRR16633418,TRUE
PRJNA776169,PRJNA776169,Saccharomyces cerevisiae,SRR16633419,TRUE
PRJNA776169,PRJNA776169,Saccharomyces cerevisiae,SRR16633420,TRUE
PRJNA776169,PRJNA776169,Saccharomyces cerevisiae,SRR16633421,TRUE
PRJNA776169,PRJNA776169,Saccharomyces cerevisiae,SRR16633422,TRUE
PRJNA776169,PRJNA776169,Saccharomyces cerevisiae,SRR16633423,TRUE
PRJNA776169,PRJNA776169,Saccharomyces cerevisiae,SRR16633424,TRUE
PRJNA776169,PRJNA776169,Saccharomyces cerevisiae,SRR16633425,TRUE
PRJNA776169,PRJNA776169,Saccharomyces cerevisiae,SRR16633426,TRUE
PRJNA776169,PRJNA776169,Saccharomyces cerevisiae,SRR16633427,TRUE
PRJNA776169,PRJNA776169,Saccharomyces cerevisiae,SRR16633428,TRUE
PRJNA776169,PRJNA776169,Saccharomyces cerevisiae,SRR16633429,TRUE
PRJNA776169,PRJNA776169,Saccharomyces cerevisiae,SRR16633430,TRUE
PRJNA776169,PRJNA776169,Saccharomyces cerevisiae,SRR16633431,TRUE
PRJNA776169,PRJNA776169,Saccharomyces cerevisiae,SRR16633432,TRUE
PRJNA776169,PRJNA776169,Saccharomyces cerevisiae,SRR16633433,TRUE
PRJNA776169,PRJNA776169,Saccharomyces cerevisiae,SRR16633434,TRUE
PRJNA776169,PRJNA776169,Saccharomyces cerevisiae,SRR16633435,TRUE
PRJNA776169,PRJNA776169,Saccharomyces cerevisiae,SRR16633436,TRUE
PRJNA776169,PRJNA776169,Saccharomyces cerevisiae,SRR16633437,TRUE
PRJNA776169,PRJNA776169,Saccharomyces cerevisiae,SRR16633438,TRUE
PRJNA776169,PRJNA776169,Saccharomyces cerevisiae,SRR16633439,TRUE
PRJNA776169,PRJNA776169,Saccharomyces cerevisiae,SRR16633440,TRUE
PRJNA776169,PRJNA776169,Saccharomyces cerevisiae,SRR16633441,TRUE
PRJNA776169,PRJNA776169,Saccharomyces cerevisiae,SRR16633442,TRUE
PRJNA778050,PRJNA778050,Cricetulus griseus,SRR16796970,TRUE
PRJNA778050,PRJNA778050,Cricetulus griseus,SRR16796969,TRUE
PRJNA778050,PRJNA778050,Cricetulus griseus,SRR16796968,TRUE
PRJNA778050,PRJNA778050,Cricetulus griseus,SRR16796967,TRUE
PRJNA778050,PRJNA778050,Cricetulus griseus,SRR16796966,TRUE
PRJNA778050,PRJNA778050,Cricetulus griseus,SRR16796965,TRUE
PRJNA778050,PRJNA778050,Cricetulus griseus,SRR16796964,TRUE
PRJNA778050,PRJNA778050,Cricetulus griseus,SRR16796963,TRUE
PRJNA778050,PRJNA778050,Cricetulus griseus,SRR16796962,TRUE
PRJNA778050,PRJNA778050,Cricetulus griseus,SRR16796961,TRUE
PRJNA778050,PRJNA778050,Cricetulus griseus,SRR16796959,TRUE
PRJNA778050,PRJNA778050,Cricetulus griseus,SRR16796958,TRUE
PRJNA778050,PRJNA778050,Cricetulus griseus,SRR16796957,TRUE
PRJNA778050,PRJNA778050,Cricetulus griseus,SRR16796956,TRUE
PRJNA778050,PRJNA778050,Cricetulus griseus,SRR16796955,TRUE
PRJNA778050,PRJNA778050,Cricetulus griseus,SRR16796954,TRUE
PRJNA778050,PRJNA778050,Cricetulus griseus,SRR16796953,TRUE
PRJNA778050,PRJNA778050,Cricetulus griseus,SRR16796952,TRUE
PRJNA778050,PRJNA778050,Cricetulus griseus,SRR16796951,TRUE
PRJNA778050,PRJNA778050,Cricetulus griseus,SRR16796950,TRUE
PRJNA778050,PRJNA778050,Cricetulus griseus,SRR16796948,TRUE
PRJNA778050,PRJNA778050,Cricetulus griseus,SRR16796947,TRUE
PRJNA778050,PRJNA778050,Cricetulus griseus,SRR16796942,TRUE
PRJNA778050,PRJNA778050,Cricetulus griseus,SRR16796941,TRUE
PRJNA779283,PRJNA779283,Mus musculus,SRR16902783,TRUE
PRJNA779283,PRJNA779283,Mus musculus,SRR16902782,TRUE
PRJNA779283,PRJNA779283,Mus musculus,SRR16902781,TRUE
PRJNA779283,PRJNA779283,Mus musculus,SRR16902780,TRUE
PRJNA779283,PRJNA779283,Mus musculus,SRR16902779,TRUE
PRJNA779283,PRJNA779283,Mus musculus,SRR16902778,TRUE
PRJNA779461,PRJNA779461,Homo sapiens,SRR16913146,TRUE
PRJNA779461,PRJNA779461,Homo sapiens,SRR16913147,TRUE
PRJNA779461,PRJNA779461,Homo sapiens,SRR16913148,TRUE
PRJNA779461,PRJNA779461,Homo sapiens,SRR16913149,TRUE
PRJNA779461,PRJNA779461,Homo sapiens,SRR16913150,TRUE
PRJNA779461,PRJNA779461,Homo sapiens,SRR16913151,TRUE
PRJNA779461,PRJNA779461,Homo sapiens,SRR16913152,TRUE
PRJNA779461,PRJNA779461,Homo sapiens,SRR16913153,TRUE
PRJNA782500,PRJNA782500,Saccharomyces cerevisiae,SRR16999837,TRUE
PRJNA782500,PRJNA782500,Saccharomyces cerevisiae,SRR16999838,TRUE
PRJNA782500,PRJNA782500,Saccharomyces cerevisiae,SRR16999839,TRUE
PRJNA782500,PRJNA782500,Saccharomyces cerevisiae,SRR16999840,TRUE
PRJNA782500,PRJNA782500,Saccharomyces cerevisiae,SRR16999844,TRUE
PRJNA782500,PRJNA782500,Saccharomyces cerevisiae,SRR16999845,TRUE
PRJNA782500,PRJNA782500,Saccharomyces cerevisiae,SRR16999846,TRUE
PRJNA782500,PRJNA782500,Saccharomyces cerevisiae,SRR16999847,TRUE
PRJNA784790,PRJNA784790,Mus musculus,SRR17073146,TRUE
PRJNA784790,PRJNA784790,Mus musculus,SRR17073145,TRUE
PRJNA784790,PRJNA784790,Mus musculus,SRR17073144,TRUE
PRJNA784790,PRJNA784790,Mus musculus,SRR17073143,TRUE
PRJNA784790,PRJNA784790,Mus musculus,SRR17073142,TRUE
PRJNA784790,PRJNA784790,Mus musculus,SRR17073141,TRUE
PRJNA787943,PRJNA787943,Mus musculus,SRR17195301,TRUE
PRJNA787943,PRJNA787943,Mus musculus,SRR17195300,TRUE
PRJNA787943,PRJNA787943,Mus musculus,SRR17195299,TRUE
PRJNA787943,PRJNA787943,Mus musculus,SRR17195298,TRUE
PRJNA787943,PRJNA787943,Mus musculus,SRR17195297,TRUE
PRJNA787943,PRJNA787943,Mus musculus,SRR17195296,TRUE
PRJNA789247,PRJNA789247,Mus musculus,SRR17238161,TRUE
PRJNA789247,PRJNA789247,Mus musculus,SRR17238160,TRUE
PRJNA789247,PRJNA789247,Mus musculus,SRR17238159,TRUE
PRJNA789247,PRJNA789247,Mus musculus,SRR17238158,TRUE
PRJNA789247,PRJNA789247,Mus musculus,SRR17238157,TRUE
PRJNA789247,PRJNA789247,Mus musculus,SRR17238156,TRUE
PRJNA789247,PRJNA789247,Mus musculus,SRR17238155,TRUE
PRJNA789247,PRJNA789247,Mus musculus,SRR17238154,TRUE
PRJNA789247,PRJNA789247,Mus musculus,SRR17238153,TRUE
PRJNA789247,PRJNA789247,Mus musculus,SRR17238152,TRUE
PRJNA789247,PRJNA789247,Mus musculus,SRR17238151,TRUE
PRJNA789247,PRJNA789247,Mus musculus,SRR17238150,TRUE
PRJNA795419,PRJNA795419,Homo sapiens,SRR17481808,TRUE
PRJNA795419,PRJNA795419,Homo sapiens,SRR17481807,TRUE
PRJNA795419,PRJNA795419,Homo sapiens,SRR20307020,TRUE
PRJNA795419,PRJNA795419,Homo sapiens,SRR20307019,TRUE
PRJNA798445,PRJNA798445,Mus musculus,SRR17658123,TRUE
PRJNA798445,PRJNA798445,Mus musculus,SRR17658122,TRUE
PRJNA798445,PRJNA798445,Mus musculus,SRR17658121,TRUE
PRJNA798445,PRJNA798445,Mus musculus,SRR17658120,TRUE
PRJNA798445,PRJNA798445,Mus musculus,SRR17658119,TRUE
PRJNA798445,PRJNA798445,Mus musculus,SRR17658118,TRUE
PRJNA798445,PRJNA798445,Mus musculus,SRR17658117,TRUE
PRJNA798445,PRJNA798445,Mus musculus,SRR17658116,TRUE
PRJNA798445,PRJNA798445,Mus musculus,SRR17658115,TRUE
PRJNA798445,PRJNA798445,Mus musculus,SRR17658114,TRUE
PRJNA798445,PRJNA798445,Mus musculus,SRR17658113,TRUE
PRJNA798445,PRJNA798445,Mus musculus,SRR17658112,TRUE
PRJNA798445,PRJNA798445,Mus musculus,SRR17658111,TRUE
PRJNA798445,PRJNA798445,Mus musculus,SRR17658110,TRUE
PRJNA798445,PRJNA798445,Mus musculus,SRR17658109,TRUE
PRJNA799348,PRJNA799348,Mus musculus,SRR17694825,TRUE
PRJNA799348,PRJNA799348,Mus musculus,SRR17694824,TRUE
PRJNA799348,PRJNA799348,Mus musculus,SRR17694823,TRUE
PRJNA799348,PRJNA799348,Mus musculus,SRR17694819,TRUE
PRJNA799348,PRJNA799348,Mus musculus,SRR17694818,TRUE
PRJNA799348,PRJNA799348,Mus musculus,SRR17694817,TRUE
PRJNA799348,PRJNA799348,Mus musculus,SRR17694814,TRUE
PRJNA799348,PRJNA799348,Mus musculus,SRR17694813,TRUE
PRJNA799348,PRJNA799348,Mus musculus,SRR17694811,TRUE
PRJNA799348,PRJNA799348,Mus musculus,SRR17694807,TRUE
PRJNA799348,PRJNA799348,Mus musculus,SRR17694806,TRUE
PRJNA799348,PRJNA799348,Mus musculus,SRR17694805,TRUE
PRJNA801861,PRJNA801861,Homo sapiens,SRR17818681,TRUE
PRJNA801861,PRJNA801861,Homo sapiens,SRR17818680,TRUE
PRJNA801861,PRJNA801861,Homo sapiens,SRR17818679,TRUE
PRJNA801861,PRJNA801861,Homo sapiens,SRR17818678,TRUE
PRJNA806946,PRJNA806946,Homo sapiens,SRR18017759,TRUE
PRJNA806946,PRJNA806946,Homo sapiens,SRR18017758,TRUE
PRJNA806946,PRJNA806946,Homo sapiens,SRR18017757,TRUE
PRJNA806946,PRJNA806946,Homo sapiens,SRR18017756,TRUE
PRJNA806946,PRJNA806946,Homo sapiens,SRR18017755,TRUE
PRJNA806946,PRJNA806946,Homo sapiens,SRR18017754,TRUE
PRJNA806946,PRJNA806946,Homo sapiens,SRR18017753,TRUE
PRJNA806946,PRJNA806946,Homo sapiens,SRR18017752,TRUE
PRJNA806946,PRJNA806946,Homo sapiens,SRR18017751,TRUE
PRJNA806946,PRJNA806946,Homo sapiens,SRR18017750,TRUE
PRJNA806946,PRJNA806946,Homo sapiens,SRR18017749,TRUE
PRJNA806946,PRJNA806946,Homo sapiens,SRR18017748,TRUE
PRJNA806946,PRJNA806946,Homo sapiens,SRR18017747,TRUE
PRJNA806946,PRJNA806946,Homo sapiens,SRR18017746,TRUE
PRJNA806946,PRJNA806946,Homo sapiens,SRR18017745,TRUE
PRJNA806946,PRJNA806946,Homo sapiens,SRR18017744,TRUE
PRJNA806946,PRJNA806946,Homo sapiens,SRR18017743,TRUE
PRJNA806946,PRJNA806946,Homo sapiens,SRR18017742,TRUE
PRJNA806946,PRJNA806946,Homo sapiens,SRR18017741,TRUE
PRJNA806946,PRJNA806946,Homo sapiens,SRR18017740,TRUE
PRJNA806946,PRJNA806946,Homo sapiens,SRR18017739,TRUE
PRJNA806946,PRJNA806946,Homo sapiens,SRR18017738,TRUE
PRJNA806946,PRJNA806946,Homo sapiens,SRR18017737,TRUE
PRJNA806946,PRJNA806946,Homo sapiens,SRR18017736,TRUE
PRJNA808115,PRJNA808115,Homo sapiens,SRR18063243,TRUE
PRJNA808115,PRJNA808115,Homo sapiens,SRR18063242,TRUE
PRJNA808115,PRJNA808115,Homo sapiens,SRR18063241,TRUE
PRJNA808115,PRJNA808115,Homo sapiens,SRR18063240,TRUE
PRJNA809587,PRJNA809587,Homo sapiens,SRR18113903,TRUE
PRJNA809587,PRJNA809587,Homo sapiens,SRR18113904,TRUE
PRJNA809587,PRJNA809587,Homo sapiens,SRR18113900,TRUE
PRJNA809587,PRJNA809587,Homo sapiens,SRR18113901,TRUE
PRJNA809587,PRJNA809587,Homo sapiens,SRR18113897,TRUE
PRJNA809587,PRJNA809587,Homo sapiens,SRR18113898,TRUE
PRJNA809587,PRJNA809587,Homo sapiens,SRR18113809,TRUE
PRJNA809587,PRJNA809587,Homo sapiens,SRR18113810,TRUE
PRJNA809587,PRJNA809587,Homo sapiens,SRR18113807,TRUE
PRJNA809587,PRJNA809587,Homo sapiens,SRR18113808,TRUE
PRJNA809587,PRJNA809587,Homo sapiens,SRR18113805,TRUE
PRJNA809587,PRJNA809587,Homo sapiens,SRR18113806,TRUE
PRJNA809587,PRJNA809587,Homo sapiens,SRR18113803,TRUE
PRJNA809587,PRJNA809587,Homo sapiens,SRR18113804,TRUE
PRJNA809587,PRJNA809587,Homo sapiens,SRR18113801,TRUE
PRJNA809587,PRJNA809587,Homo sapiens,SRR18113802,TRUE
PRJNA809587,PRJNA809587,Homo sapiens,SRR18113799,TRUE
PRJNA809587,PRJNA809587,Homo sapiens,SRR18113797,TRUE
PRJNA809587,PRJNA809587,Homo sapiens,SRR18113798,TRUE
PRJNA809587,PRJNA809587,Homo sapiens,SRR18113795,TRUE
PRJNA809587,PRJNA809587,Homo sapiens,SRR18113796,TRUE
PRJNA809587,PRJNA809587,Homo sapiens,SRR18113792,TRUE
PRJNA809587,PRJNA809587,Homo sapiens,SRR18113793,TRUE
PRJNA809587,PRJNA809587,Homo sapiens,SRR18113794,TRUE
PRJNA809587,PRJNA809587,Homo sapiens,SRR18113790,TRUE
PRJNA809587,PRJNA809587,Homo sapiens,SRR18113791,TRUE
PRJNA809587,PRJNA809587,Homo sapiens,SRR18113788,TRUE
PRJNA809587,PRJNA809587,Homo sapiens,SRR18113789,TRUE
PRJNA809587,PRJNA809587,Homo sapiens,SRR18113786,TRUE
PRJNA809587,PRJNA809587,Homo sapiens,SRR18113787,TRUE
PRJNA809587,PRJNA809587,Homo sapiens,SRR18113784,TRUE
PRJNA809587,PRJNA809587,Homo sapiens,SRR18113785,TRUE
PRJNA809587,PRJNA809587,Homo sapiens,SRR18113782,TRUE
PRJNA809587,PRJNA809587,Homo sapiens,SRR18113783,TRUE
PRJNA809587,PRJNA809587,Homo sapiens,SRR18113780,TRUE
PRJNA809587,PRJNA809587,Homo sapiens,SRR18113781,TRUE
PRJNA809587,PRJNA809587,Homo sapiens,SRR18113778,TRUE
PRJNA809587,PRJNA809587,Homo sapiens,SRR18113779,TRUE
PRJNA810853,PRJNA810853,Mus musculus,SRR18158448,TRUE
PRJNA810853,PRJNA810853,Mus musculus,SRR18158447,TRUE
PRJNA810853,PRJNA810853,Mus musculus,SRR18158446,TRUE
PRJNA810853,PRJNA810853,Mus musculus,SRR18158445,TRUE
PRJNA810853,PRJNA810853,Mus musculus,SRR18158444,TRUE
PRJNA810853,PRJNA810853,Mus musculus,SRR18158443,TRUE
PRJNA810853,PRJNA810853,Mus musculus,SRR18158442,TRUE
PRJNA810853,PRJNA810853,Mus musculus,SRR18158441,TRUE
PRJNA810853,PRJNA810853,Mus musculus,SRR18158440,TRUE
